Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MasVnrArea_not_missing,MasVnrArea_times_not_missing,GarageYrBlt_not_missing,GarageYrBlt_times_not_missing,LogLotArea,LogBsmtFinSF1,LogBsmtFinSF2,LogBsmtUnfSF,LogTotalBsmtSF,Log1stFlrSF,Log2ndFlrSF,LogLowQualFinSF,LogGrLivArea,LogGarageArea,LogWoodDeckSF,LogOpenPorchSF,LogEnclosedPorch,Log3SsnPorch,LogScreenPorch,LogPoolArea,LogMiscVal,LogSalePrice,LogMasVnrArea_times_not_missing
908,50,RL,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223,Unf,0,794,1017,GasA,Gd,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1936.0,Fin,1,180,Fa,TA,Y,0,0,0,0,322,0,Missing,Missing,Missing,0,6,2006,WD,Normal,250000,True,0.0,True,1936.0,9.350189267092581,5.4116460518550396,0.0,6.678342114654332,6.925595197110468,6.928537818164665,6.945051063725834,0.0,7.629489916393995,5.198497031265826,0.0,0.0,0.0,0.0,5.777652323222656,0.0,0.0,12.429216196844383,0.0
909,20,RL,8885,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,GasA,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,1983.0,Unf,2,484,TA,TA,Y,164,0,0,0,0,0,Missing,MnPrv,Missing,0,6,2006,WD,Normal,131000,True,0.0,True,1983.0,9.092232283495854,5.71042701737487,5.783825182329737,5.480638923341991,6.762729506931879,6.805722553416985,0.0,0.0,6.805722553416985,6.184148890937483,5.10594547390058,0.0,0.0,0.0,0.0,0.0,0.0,11.782952602183288,0.0
910,60,RL,12589,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,36,24,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,174000,True,0.0,True,2005.0,9.440658127038393,0.0,0.0,6.610696044717759,6.610696044717759,6.610696044717759,6.610696044717759,0.0,7.3031700512368,5.968707559985366,3.6109179126442243,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,12.066810578196666,0.0
911,90,RL,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443,Unf,0,662,1105,GasA,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,Missing,Detchd,1960.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,1,2010,WD,Normal,154300,True,361.0,True,1960.0,9.358846580275406,6.095824562432225,0.0,6.4967749901858625,7.00850518208228,7.00850518208228,7.064759027791802,0.0,7.729735331385051,6.175867270105761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.946654038351252,5.8916442118257715
912,20,RL,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,Missing,Detchd,1978.0,Unf,1,252,TA,TA,Y,173,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,143500,True,0.0,True,1978.0,9.13637085177601,5.2832037287379885,0.0,6.9782137426306985,7.1459844677143876,7.1459844677143876,0.0,0.0,7.1459844677143876,5.53338948872752,5.159055299214529,0.0,0.0,0.0,0.0,0.0,0.0,11.874090314181814,0.0
913,30,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,489,Unf,0,279,768,GasA,TA,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,0,Missing,Detchd,1925.0,Unf,1,450,TA,TA,Y,0,0,112,0,120,0,Missing,MnPrv,Shed,620,7,2006,WD,Abnorml,88000,True,0.0,True,1925.0,8.71948076085107,6.194405391104672,0.0,5.634789603169249,6.645090969505644,6.923628628138427,0.0,0.0,6.923628628138427,6.111467339502679,0.0,0.0,4.727387818712341,0.0,4.795790545596741,0.0,6.431331081933479,11.385092093460344,0.0
914,90,RH,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284,Unf,0,717,1001,GasA,TA,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,Typ,0,Missing,2Types,1949.0,Unf,3,871,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,8,2007,WD,Normal,145000,True,0.0,True,1949.0,8.74369111054302,5.652489180268651,0.0,6.576469569048224,6.90975328164481,6.90975328164481,6.90975328164481,0.0,7.602401335665818,6.77078942390898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.884489021402711,0.0
915,160,FV,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,GasA,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,2009.0,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,Missing,Missing,Missing,0,6,2009,New,Partial,173733,True,76.0,True,2009.0,8.006700845440367,5.68697535633982,0.0,5.765191102784844,6.418364935936212,6.418364935936212,6.418364935936212,0.0,7.110696122978827,6.270988431858299,0.0,5.459585514144159,0.0,0.0,0.0,0.0,0.0,12.065274916913605,4.343805421853684
916,160,RM,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,GasA,Fa,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD,Normal,75000,True,80.0,True,1970.0,7.601901959875166,0.0,0.0,6.304448802421981,6.304448802421981,6.304448802421981,6.304448802421981,0.0,6.996681488176539,5.659482215759621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.225243392518447,4.394449154672439
917,20,C (all),9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50,Unf,0,430,480,GasA,TA,N,FuseA,480,0,0,480,1,0,0,0,1,1,TA,4,Typ,0,Missing,Detchd,1958.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Abnorml,35311,True,0.0,True,1958.0,9.105090961257085,3.9318256327243257,0.0,6.066108090103747,6.175867270105761,6.175867270105761,0.0,0.0,6.175867270105761,5.733341276897746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47194980911048,0.0
918,20,RL,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,GasA,Ex,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,1956.0,RFn,1,284,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2009,WD,Normal,135000,True,0.0,True,1956.0,9.749228533507058,6.966024187106113,0.0,4.330733340286331,7.034387929915503,7.114769448366463,0.0,0.0,7.114769448366463,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.813030057420567,0.0
919,60,RL,13125,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,48,GLQ,634,422,1104,GasA,Ex,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1991.0,RFn,3,833,TA,TA,Y,72,192,224,0,0,0,Missing,GdPrv,Missing,0,11,2007,WD,Normal,238000,True,0.0,True,1991.0,9.482350275033667,3.8918202981106265,6.453624998892692,6.0473721790462776,7.007600613951853,6.816735880594968,7.103322062526113,0.0,7.662937850461535,6.726233402358747,4.290459441148391,5.262690188904886,5.41610040220442,0.0,0.0,0.0,0.0,12.380025952653611,0.0
920,20,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528,BLQ,411,245,1184,GasA,Ex,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2,601,TA,TA,Y,0,51,0,0,190,0,Missing,Missing,Missing,0,5,2008,WD,Normal,176500,True,0.0,True,1990.0,9.308374112247549,6.270988431858299,6.021023349349527,5.5053315359323625,7.077498053569231,7.254884810077338,0.0,0.0,7.254884810077338,6.400257445308821,0.0,3.9512437185814275,0.0,0.0,5.25227342804663,0.0,0.0,12.081076155355488,0.0
921,60,RL,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,GasA,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,1994.0,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,201000,True,105.0,True,1994.0,9.043458999670106,6.703188113240863,0.0,4.74493212836325,6.834108738813838,6.842683282238422,6.666956792429207,0.0,7.451241684987676,6.156978985585555,5.707110264748875,4.477336814478207,0.0,0.0,0.0,0.0,0.0,12.211060187041213,4.663439094112067
922,90,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,GasA,Gd,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,Missing,Missing,0.0,Missing,0,0,Missing,Missing,N,0,70,0,0,0,0,Missing,GdPrv,Missing,0,9,2008,WD,Normal,145900,True,0.0,False,0.0,9.080003870248179,6.98933526597456,0.0,5.241747015059643,7.149131598557407,7.149131598557407,6.834108738813838,0.0,7.696667081526462,0.0,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,11.890676734510876,0.0
923,20,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,28,Unf,0,1288,1316,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,0,0,23,0,0,Missing,Missing,Missing,0,10,2006,New,Partial,169990,True,0.0,True,2005.0,9.233861567017529,3.367295829986474,0.0,7.161622002939187,7.183111701743281,7.183111701743281,0.0,0.0,7.183111701743281,5.986452005284438,4.61512051684126,0.0,0.0,3.1780538303479458,0.0,0.0,0.0,12.043494890772815,0.0
924,120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,165,GLQ,841,598,1604,GasA,Ex,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2,533,TA,TA,Y,0,69,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,193000,True,0.0,True,1993.0,8.98882050177807,5.111987788356544,6.7357800142423265,6.395261598115449,7.380879035564116,7.388946097618437,0.0,0.0,7.388946097618437,6.280395838960195,0.0,4.248495242049359,0.0,0.0,0.0,0.0,0.0,12.170445467887022,0.0
925,20,RL,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,GasA,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,612,TA,TA,Y,384,131,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,207500,True,157.0,True,1980.0,9.234154550075438,6.439350371100098,6.967909201801884,0.0,7.430707082545968,7.430707082545968,0.0,0.0,7.430707082545968,6.418364935936212,5.953243334287785,4.882801922586371,0.0,0.0,0.0,0.0,0.0,12.24288661865289,5.062595033026967
926,20,RL,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767,LwQ,93,266,1126,GasA,TA,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,Missing,Attchd,1977.0,RFn,2,540,TA,TA,Y,180,0,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD,Abnorml,175000,True,0.0,True,1977.0,9.655795128300506,6.643789733147672,4.543294782270004,5.58724865840025,7.027314514039777,7.027314514039777,0.0,0.0,7.027314514039777,6.293419278846481,5.198497031265826,0.0,0.0,0.0,0.0,0.0,0.0,12.072541252905651,0.0
927,60,RL,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1181,1181,GasA,Ex,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3,656,TA,TA,Y,104,100,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD,Normal,285000,True,340.0,True,2003.0,9.392661928770137,0.0,0.0,7.074963197966044,7.074963197966044,7.118826249062078,7.039660349862076,0.0,7.772752716468742,6.48768401848461,4.653960350157523,4.61512051684126,0.0,0.0,0.0,0.0,0.0,12.560244459250788,5.831882477283517
928,60,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,GasA,Gd,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,486,TA,TA,Y,0,43,0,0,0,0,Missing,GdPrv,Missing,0,4,2008,WD,Normal,176000,True,342.0,True,1968.0,9.200391041122515,6.315358001522335,0.0,5.638354669333745,6.725033642166843,7.002155954403621,6.78105762593618,0.0,7.590346945602565,6.18826412308259,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0.0,12.078239274020289,5.8377304471659395
929,20,RL,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD,Normal,236500,True,0.0,True,2001.0,9.379154445411636,0.0,0.0,7.469654172932128,7.469654172932128,7.489412083508719,0.0,0.0,7.489412083508719,6.259581464064923,5.313205979041787,5.0238805208462765,0.0,0.0,0.0,0.0,0.0,12.373703486914124,0.0
930,60,RL,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,GasA,Gd,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1997.0,Fin,2,642,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2006,WD,Normal,222000,True,285.0,True,1997.0,9.47324295306374,0.0,0.0,6.872128101338986,6.872128101338986,6.901737206656574,7.126087273299125,0.0,7.71289096149013,6.466144724237619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.310432660854417,5.655991810819852
931,20,RL,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,GasA,Ex,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,2007.0,Fin,3,610,TA,TA,Y,100,18,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD,Normal,201000,True,0.0,True,2007.0,9.096723645189215,2.833213344056216,0.0,7.280008252884188,7.2909747781429814,7.2909747781429814,0.0,0.0,7.2909747781429814,6.415096959171596,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,12.211060187041213,0.0
932,20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,GasA,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,Missing,Detchd,1965.0,Unf,1,429,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,7,2009,WD,Normal,117500,True,0.0,True,1965.0,9.116139576577355,5.82600010738045,6.1463292576688975,4.804021044733257,6.8308742346461795,6.8308742346461795,0.0,0.0,6.8308742346461795,6.063785208687608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67419361256635,0.0
933,20,RL,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,GasA,Ex,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3,788,TA,TA,Y,0,191,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD,Normal,320000,True,302.0,True,2006.0,9.364862411412354,0.0,0.0,7.552762084214147,7.552762084214147,7.552762084214147,0.0,0.0,7.552762084214147,6.670766320845874,0.0,5.2574953720277815,0.0,0.0,0.0,0.0,0.0,12.676076274775909,5.713732805509369
934,20,RL,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,GasA,Ex,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,2004.0,RFn,2,570,TA,TA,Y,192,36,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD,Normal,190000,True,210.0,True,2004.0,9.046408680293819,3.044522437723423,0.0,7.300472814267799,7.313886831633462,7.313886831633462,0.0,0.0,7.313886831633462,6.3473892096560105,5.262690188904886,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,12.154779351142624,5.351858133476067
935,20,RL,27650,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,GasA,Ex,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,1960.0,RFn,2,505,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD,Normal,242000,True,0.0,True,1960.0,10.227417172661774,6.054439346269371,0.0,5.081404364984463,6.373319789577012,7.635303886259415,0.0,0.0,7.635303886259415,6.226536669287466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.396693005138824,0.0
936,30,RL,5825,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0,Unf,0,600,600,GasA,Gd,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,Missing,Detchd,1953.0,Unf,2,528,TA,TA,Y,0,0,32,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,79900,True,108.0,True,1953.0,8.67008593751938,0.0,0.0,6.398594934535208,6.398594934535208,6.617402977974478,0.0,0.0,6.617402977974478,6.270988431858299,0.0,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,11.288531131754366,4.6913478822291435
937,20,RL,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,2003.0,RFn,2,555,TA,TA,Y,0,41,0,0,0,0,Missing,Missing,Missing,0,8,2009,WD,Normal,184900,False,0.0,True,2003.0,9.218705288307811,6.726233402358747,0.0,5.840641657373398,7.0707241072602764,7.0909098220799835,0.0,0.0,7.0909098220799835,6.320768294250582,0.0,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,12.127570417375216,0.0
938,60,RL,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,GasA,Ex,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,RFn,2,689,TA,TA,Y,0,48,0,0,0,0,Missing,Missing,Missing,0,2,2009,WD,Normal,253000,True,0.0,True,2005.0,9.177403871729918,5.834810737062605,0.0,6.650279048587422,7.01571242048723,7.01571242048723,6.755768921984255,0.0,7.586803535162581,6.536691597591305,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,12.441144767709657,0.0
939,60,RL,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464,Unf,0,927,1391,GasA,Ex,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,2006.0,RFn,3,868,TA,TA,Y,0,90,0,0,0,0,Missing,Missing,Missing,0,8,2006,New,Partial,239799,True,0.0,True,2006.0,9.078065332666364,6.142037405587356,0.0,6.833031732786201,7.238496840894365,7.238496840894365,6.349138991379798,0.0,7.5822291942764615,6.767343125265392,0.0,4.51085950651685,0.0,0.0,0.0,0.0,0.0,12.38755635142507,0.0
940,70,RL,24090,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,1032,1032,GasA,Ex,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940.0,Unf,1,349,TA,TA,Y,56,0,318,0,0,0,Missing,Missing,Missing,0,6,2010,COD,Normal,244400,True,0.0,True,1940.0,10.089593605747774,0.0,0.0,6.940222469119639,6.940222469119639,7.0967213784947605,7.087573705557973,0.0,7.784889295655098,5.857933154483459,4.04305126783455,0.0,5.765191102784844,0.0,0.0,0.0,0.0,12.406561506279576,0.0
